CustomerID,CustomerSegment,Industry,Region,ProductCategory,DealSize,SalesRep,PreviousInteractions,LeadScore,CreatedDate,SalesCycleDays,ClosedDate,Win,ProfitMargin,Profit
1303,SMB,Manufacturing,East,ERP,28802.0,Rep4,4,0.27,2024-03-22,45,2024-05-06,0,0.0,0.0
819,SMB,Manufacturing,North,ERP,28071.0,Rep2,7,0.48,2024-03-22,48,2024-05-09,0,0.0,0.0
460,SMB,Healthcare,West,ERP,27515.0,Rep1,9,0.07,2024-03-22,31,2024-04-22,0,0.0,0.0
740,SMB,Technology,South,Analytics,23075.0,Rep3,5,0.2,2024-03-22,15,2024-04-06,0,0.0,0.0
232,MidMarket,Manufacturing,South,ERP,31401.0,Rep3,4,0.35,2024-03-22,32,2024-04-23,0,0.0,0.0
1086,SMB,Manufacturing,South,ERP,25628.0,Rep3,6,0.33,2024-03-22,57,2024-05-18,0,0.0,0.0
1602,SMB,Manufacturing,North,Analytics,15940.0,Rep3,3,0.37,2024-03-22,42,2024-05-03,1,0.36,5738.4
157,MidMarket,Technology,West,ERP,28671.0,Rep4,9,0.16,2024-03-23,40,2024-05-02,0,0.0,0.0
1825,MidMarket,Healthcare,North,Analytics,27984.0,Rep3,7,0.63,2024-03-23,22,2024-04-14,1,0.27,7555.68
189,MidMarket,Healthcare,West,ERP,8564.0,Rep1,5,0.25,2024-03-23,23,2024-04-15,0,0.0,0.0
249,Enterprise,Technology,West,CRM,27601.0,Rep3,1,0.15,2024-03-23,33,2024-04-25,0,0.0,0.0
136,SMB,Finance,North,ERP,27953.0,Rep1,4,0.56,2024-03-23,41,2024-05-03,0,0.0,0.0
1304,MidMarket,Healthcare,South,Analytics,40686.0,Rep3,4,0.34,2024-03-23,34,2024-04-26,0,0.0,0.0
50,SMB,Manufacturing,North,CRM,24193.0,Rep4,8,0.13,2024-03-23,14,2024-04-06,0,0.0,0.0
1657,MidMarket,Technology,North,CRM,27180.0,Rep4,4,0.05,2024-03-23,11,2024-04-03,0,0.0,0.0
1792,MidMarket,Manufacturing,South,Analytics,34702.0,Rep3,2,0.07,2024-03-23,39,2024-05-01,0,0.0,0.0
1751,MidMarket,Manufacturing,West,ERP,27769.0,Rep4,1,0.5,2024-03-24,52,2024-05-15,1,0.15,4165.35
126,SMB,Finance,North,CRM,44132.0,Rep3,3,0.25,2024-03-24,14,2024-04-07,0,0.0,0.0
832,SMB,Manufacturing,South,ERP,25098.0,Rep2,3,0.37,2024-03-24,48,2024-05-11,0,0.0,0.0
1679,SMB,Healthcare,South,Analytics,34939.0,Rep2,9,0.12,2024-03-24,21,2024-04-14,0,0.0,0.0
1342,SMB,Healthcare,East,ERP,29462.0,Rep2,2,0.11,2024-03-24,15,2024-04-08,0,0.0,0.0
1198,Enterprise,Healthcare,North,ERP,41765.0,Rep4,4,0.35,2024-03-24,59,2024-05-22,1,0.26,10858.9
915,MidMarket,Healthcare,West,ERP,8043.0,Rep1,5,0.33,2024-03-24,18,2024-04-11,0,0.0,0.0
720,MidMarket,Technology,North,Analytics,21647.0,Rep2,3,0.35,2024-03-24,24,2024-04-17,0,0.0,0.0
1634,MidMarket,Manufacturing,North,CRM,34789.0,Rep4,3,0.14,2024-03-24,27,2024-04-20,0,0.0,0.0
1359,SMB,Technology,North,Analytics,17595.0,Rep2,1,0.3,2024-03-25,16,2024-04-10,1,0.26,4574.7
1067,SMB,Finance,West,CRM,19720.0,Rep4,7,0.57,2024-03-25,20,2024-04-14,0,0.0,0.0
21,MidMarket,Retail,West,ERP,28183.0,Rep2,4,0.06,2024-03-25,46,2024-05-10,1,0.28,7891.24
16,SMB,Healthcare,West,CRM,17429.0,Rep1,2,0.22,2024-03-25,34,2024-04-28,0,0.0,0.0
1739,SMB,Technology,South,Analytics,20258.0,Rep1,3,0.46,2024-03-25,55,2024-05-19,0,0.0,0.0
809,SMB,Healthcare,North,Analytics,27392.0,Rep2,3,0.5,2024-03-25,17,2024-04-11,0,0.0,0.0
198,Enterprise,Healthcare,West,ERP,25481.0,Rep3,0,0.52,2024-03-25,52,2024-05-16,1,0.25,6370.25
1137,Enterprise,Technology,North,CRM,32904.0,Rep1,6,0.34,2024-03-25,46,2024-05-10,0,0.0,0.0
193,Enterprise,Manufacturing,South,Analytics,29152.0,Rep1,3,0.07,2024-03-25,19,2024-04-13,0,0.0,0.0
1585,Enterprise,Manufacturing,East,ERP,20140.0,Rep3,4,0.34,2024-03-25,52,2024-05-16,0,0.0,0.0
1549,SMB,Manufacturing,South,ERP,11491.0,Rep4,3,0.08,2024-03-25,17,2024-04-11,0,0.0,0.0
875,SMB,Finance,East,ERP,30792.0,Rep4,6,0.18,2024-03-26,13,2024-04-08,0,0.0,0.0
1174,SMB,Healthcare,South,CRM,28278.0,Rep2,6,0.3,2024-03-26,57,2024-05-22,0,0.0,0.0
851,SMB,Technology,West,ERP,39939.0,Rep2,4,0.09,2024-03-26,18,2024-04-13,0,0.0,0.0
1278,Enterprise,Technology,South,CRM,32574.0,Rep2,4,0.06,2024-03-26,24,2024-04-19,1,0.26,8469.24
785,SMB,Finance,West,CRM,26143.0,Rep3,6,0.59,2024-03-26,36,2024-05-01,0,0.0,0.0
1069,SMB,Retail,North,ERP,22147.0,Rep4,6,0.53,2024-03-26,35,2024-04-30,0,0.0,0.0
1805,SMB,Technology,North,CRM,19598.0,Rep1,6,0.14,2024-03-26,54,2024-05-19,0,0.0,0.0
1719,Enterprise,Manufacturing,West,ERP,30821.0,Rep2,7,0.53,2024-03-26,14,2024-04-09,0,0.0,0.0
1389,Enterprise,Technology,South,ERP,22625.0,Rep2,6,0.4,2024-03-26,45,2024-05-10,0,0.0,0.0
526,SMB,Healthcare,West,CRM,35084.0,Rep4,5,0.2,2024-03-26,14,2024-04-09,0,0.0,0.0
1688,SMB,Technology,South,CRM,21419.0,Rep3,3,0.22,2024-03-26,11,2024-04-06,0,0.0,0.0
534,MidMarket,Finance,West,ERP,23449.0,Rep4,3,0.18,2024-03-26,58,2024-05-23,0,0.0,0.0
1480,SMB,Healthcare,South,ERP,29835.0,Rep1,8,0.2,2024-03-26,20,2024-04-15,0,0.0,0.0
441,SMB,Healthcare,South,Analytics,21838.0,Rep3,4,0.55,2024-03-26,47,2024-05-12,0,0.0,0.0
912,SMB,Technology,North,Analytics,11083.0,Rep3,4,0.44,2024-03-27,52,2024-05-18,1,0.44,4876.52
1263,SMB,Healthcare,East,CRM,20529.0,Rep1,6,0.29,2024-03-27,15,2024-04-11,0,0.0,0.0
897,SMB,Manufacturing,North,CRM,33855.0,Rep4,5,0.39,2024-03-27,51,2024-05-17,0,0.0,0.0
613,MidMarket,Healthcare,South,Analytics,29148.0,Rep3,2,0.65,2024-03-27,48,2024-05-14,0,0.0,0.0
1119,SMB,Technology,East,Analytics,22357.0,Rep3,4,0.29,2024-03-27,41,2024-05-07,0,0.0,0.0
616,Enterprise,Manufacturing,South,Analytics,22078.0,Rep4,6,0.26,2024-03-27,29,2024-04-25,1,0.44,9714.32
1788,MidMarket,Healthcare,East,Analytics,46260.0,Rep1,4,0.25,2024-03-27,53,2024-05-19,0,0.0,0.0
365,Enterprise,Manufacturing,East,CRM,29894.0,Rep1,5,0.27,2024-03-27,34,2024-04-30,1,0.21,6277.74
1166,Enterprise,Technology,South,Analytics,22514.0,Rep4,1,0.15,2024-03-28,20,2024-04-17,0,0.0,0.0
1244,Enterprise,Technology,South,Analytics,26690.0,Rep1,6,0.62,2024-03-28,38,2024-05-05,1,0.42,11209.8
1601,SMB,Manufacturing,North,CRM,15846.0,Rep3,4,0.46,2024-03-28,51,2024-05-18,1,0.34,5387.64
1,SMB,Technology,South,ERP,14438.0,Rep1,6,0.6,2024-03-28,25,2024-04-22,1,0.3,4331.4
573,SMB,Finance,South,ERP,35031.0,Rep4,6,0.23,2024-03-28,16,2024-04-13,0,0.0,0.0
339,SMB,Technology,North,ERP,23079.0,Rep3,4,0.4,2024-03-28,18,2024-04-15,0,0.0,0.0
708,Enterprise,Healthcare,North,CRM,31936.0,Rep3,3,0.23,2024-03-28,38,2024-05-05,0,0.0,0.0
525,Enterprise,Healthcare,East,CRM,14732.0,Rep4,1,0.35,2024-03-28,46,2024-05-13,0,0.0,0.0
37,SMB,Finance,East,CRM,25511.0,Rep4,7,0.58,2024-03-28,29,2024-04-26,1,0.35,8928.85
243,Enterprise,Retail,West,Analytics,23399.0,Rep2,6,0.6,2024-03-28,49,2024-05-16,1,0.26,6083.74
654,MidMarket,Retail,South,CRM,26255.0,Rep2,4,0.19,2024-03-28,29,2024-04-26,0,0.0,0.0
446,Enterprise,Retail,North,CRM,23069.0,Rep1,4,0.54,2024-03-29,36,2024-05-04,0,0.0,0.0
786,Enterprise,Healthcare,North,ERP,42054.0,Rep4,2,0.15,2024-03-29,37,2024-05-05,0,0.0,0.0
1662,MidMarket,Finance,West,ERP,33883.0,Rep1,3,0.32,2024-03-29,23,2024-04-21,0,0.0,0.0
567,SMB,Manufacturing,West,Analytics,26938.0,Rep1,9,0.38,2024-03-29,23,2024-04-21,0,0.0,0.0
789,SMB,Retail,South,CRM,24154.0,Rep2,8,0.45,2024-03-29,18,2024-04-16,0,0.0,0.0
235,SMB,Technology,West,CRM,22649.0,Rep4,5,0.19,2024-03-29,59,2024-05-27,1,0.32,7247.68
1310,Enterprise,Healthcare,East,Analytics,12603.0,Rep2,7,0.33,2024-03-29,13,2024-04-11,0,0.0,0.0
1926,SMB,Finance,East,ERP,33828.0,Rep2,3,0.27,2024-03-29,53,2024-05-21,0,0.0,0.0
54,Enterprise,Retail,East,ERP,27856.0,Rep4,3,0.29,2024-03-29,51,2024-05-19,0,0.0,0.0
566,MidMarket,Finance,South,ERP,22222.0,Rep3,3,0.29,2024-03-29,21,2024-04-19,0,0.0,0.0
1341,SMB,Technology,North,ERP,28486.0,Rep3,4,0.13,2024-03-29,23,2024-04-21,0,0.0,0.0
22,SMB,Healthcare,West,ERP,33133.0,Rep2,7,0.41,2024-03-29,39,2024-05-07,0,0.0,0.0
1332,MidMarket,Retail,West,CRM,24337.0,Rep1,0,0.19,2024-03-29,18,2024-04-16,0,0.0,0.0
1353,SMB,Healthcare,West,Analytics,27022.0,Rep2,11,0.3,2024-03-29,51,2024-05-19,0,0.0,0.0
1045,Enterprise,Manufacturing,North,CRM,18911.0,Rep4,7,0.23,2024-03-29,17,2024-04-15,1,0.27,5105.97
1444,SMB,Manufacturing,South,Analytics,28607.0,Rep1,6,0.1,2024-03-30,23,2024-04-22,0,0.0,0.0
726,Enterprise,Retail,West,CRM,30250.0,Rep2,4,0.61,2024-03-30,22,2024-04-21,1,0.23,6957.5
749,Enterprise,Manufacturing,East,ERP,21031.0,Rep1,5,0.26,2024-03-30,40,2024-05-09,0,0.0,0.0
1134,SMB,Manufacturing,East,ERP,31252.0,Rep2,4,0.22,2024-03-30,28,2024-04-27,1,0.21,6562.92
956,SMB,Manufacturing,North,Analytics,19725.0,Rep2,3,0.28,2024-03-30,49,2024-05-18,0,0.0,0.0
1209,SMB,Healthcare,North,Analytics,28048.0,Rep3,5,0.13,2024-03-30,55,2024-05-24,0,0.0,0.0
630,SMB,Technology,West,Analytics,35851.0,Rep2,7,0.32,2024-03-30,55,2024-05-24,0,0.0,0.0
1976,Enterprise,Manufacturing,East,CRM,16593.0,Rep3,3,0.14,2024-03-30,12,2024-04-11,0,0.0,0.0
516,SMB,Finance,North,ERP,10997.0,Rep1,2,0.25,2024-03-30,18,2024-04-17,1,0.18,1979.46
593,SMB,Healthcare,North,CRM,8728.0,Rep2,4,0.4,2024-03-30,16,2024-04-15,1,0.21,1832.88
1058,SMB,Manufacturing,West,Analytics,29323.0,Rep4,7,0.31,2024-03-30,53,2024-05-22,0,0.0,0.0
1251,MidMarket,Healthcare,South,CRM,18032.0,Rep4,8,0.38,2024-03-30,26,2024-04-25,1,0.25,4508.0
1430,Enterprise,Retail,East,CRM,18583.0,Rep1,5,0.11,2024-03-30,21,2024-04-20,0,0.0,0.0
987,MidMarket,Manufacturing,East,Analytics,27611.0,Rep2,3,0.26,2024-03-30,57,2024-05-26,0,0.0,0.0
1841,SMB,Technology,North,CRM,24115.0,Rep3,5,0.16,2024-03-31,45,2024-05-15,1,0.22,5305.3
1692,MidMarket,Technology,East,ERP,23028.0,Rep2,3,0.1,2024-03-31,58,2024-05-28,0,0.0,0.0
283,SMB,Healthcare,East,CRM,33568.0,Rep3,4,0.41,2024-03-31,32,2024-05-02,0,0.0,0.0
251,SMB,Healthcare,South,ERP,21557.0,Rep4,3,0.21,2024-03-31,29,2024-04-29,1,0.3,6467.1
1578,MidMarket,Retail,North,CRM,39915.0,Rep3,2,0.51,2024-03-31,49,2024-05-19,0,0.0,0.0
402,Enterprise,Manufacturing,West,CRM,28021.0,Rep2,7,0.08,2024-03-31,41,2024-05-11,0,0.0,0.0
520,SMB,Technology,East,ERP,38265.0,Rep4,3,0.4,2024-03-31,33,2024-05-03,0,0.0,0.0
1599,SMB,Retail,South,ERP,23767.0,Rep1,5,0.27,2024-03-31,50,2024-05-20,1,0.26,6179.42
1898,SMB,Technology,South,ERP,33168.0,Rep1,5,0.05,2024-03-31,15,2024-04-15,0,0.0,0.0
1643,MidMarket,Healthcare,West,Analytics,28296.0,Rep4,5,0.04,2024-03-31,20,2024-04-20,1,0.32,9054.72
1089,Enterprise,Healthcare,South,Analytics,27338.0,Rep1,9,0.21,2024-03-31,15,2024-04-15,1,0.37,10115.06
1232,SMB,Technology,West,ERP,32248.0,Rep4,4,0.26,2024-03-31,42,2024-05-12,1,0.26,8384.48
1696,SMB,Manufacturing,North,Analytics,27060.0,Rep1,6,0.3,2024-04-01,28,2024-04-29,0,0.0,0.0
927,SMB,Finance,East,CRM,22413.0,Rep2,4,0.03,2024-04-01,53,2024-05-24,0,0.0,0.0
853,SMB,Technology,East,ERP,21292.0,Rep3,8,0.18,2024-04-01,26,2024-04-27,0,0.0,0.0
1435,SMB,Retail,West,Analytics,30969.0,Rep2,5,0.17,2024-04-01,14,2024-04-15,0,0.0,0.0
1367,MidMarket,Healthcare,West,Analytics,23928.0,Rep2,0,0.09,2024-04-01,48,2024-05-19,1,0.39,9331.92
510,MidMarket,Healthcare,South,Analytics,18198.0,Rep1,1,0.57,2024-04-01,27,2024-04-28,0,0.0,0.0
211,MidMarket,Healthcare,South,CRM,10240.0,Rep1,6,0.33,2024-04-01,59,2024-05-30,0,0.0,0.0
470,Enterprise,Technology,North,CRM,15682.0,Rep4,4,0.59,2024-04-02,11,2024-04-13,1,0.21,3293.22
1238,SMB,Technology,East,ERP,14981.0,Rep2,3,0.09,2024-04-02,11,2024-04-13,0,0.0,0.0
689,MidMarket,Manufacturing,East,CRM,13304.0,Rep4,1,0.27,2024-04-02,51,2024-05-23,0,0.0,0.0
1413,SMB,Healthcare,East,CRM,22709.0,Rep4,0,0.2,2024-04-02,56,2024-05-28,0,0.0,0.0
585,MidMarket,Retail,South,CRM,37801.0,Rep3,8,0.27,2024-04-02,49,2024-05-21,0,0.0,0.0
411,SMB,Finance,West,ERP,19245.0,Rep2,4,0.48,2024-04-02,43,2024-05-15,1,0.24,4618.8
930,SMB,Manufacturing,South,Analytics,20303.0,Rep4,4,0.28,2024-04-02,49,2024-05-21,0,0.0,0.0
190,SMB,Technology,East,CRM,43825.0,Rep1,5,0.5,2024-04-02,39,2024-05-11,1,0.23,10079.75
887,MidMarket,Technology,East,Analytics,31002.0,Rep2,3,0.07,2024-04-02,23,2024-04-25,0,0.0,0.0
75,MidMarket,Finance,North,ERP,35075.0,Rep4,9,0.6,2024-04-02,26,2024-04-28,1,0.3,10522.5
1664,SMB,Manufacturing,West,ERP,29438.0,Rep2,6,0.2,2024-04-02,50,2024-05-22,0,0.0,0.0
1436,SMB,Manufacturing,South,ERP,25934.0,Rep1,6,0.18,2024-04-02,23,2024-04-25,0,0.0,0.0
1665,Enterprise,Manufacturing,West,ERP,32564.0,Rep3,5,0.11,2024-04-02,21,2024-04-23,0,0.0,0.0
507,Enterprise,Finance,East,Analytics,33499.0,Rep4,4,0.7,2024-04-02,48,2024-05-20,1,0.38,12729.62
1472,MidMarket,Manufacturing,North,Analytics,8393.0,Rep3,6,0.08,2024-04-02,31,2024-05-03,0,0.0,0.0
115,MidMarket,Healthcare,South,ERP,35690.0,Rep1,1,0.27,2024-04-02,43,2024-05-15,0,0.0,0.0
492,MidMarket,Technology,South,CRM,19715.0,Rep4,4,0.51,2024-04-03,15,2024-04-18,0,0.0,0.0
1755,Enterprise,Technology,South,ERP,22561.0,Rep1,4,0.1,2024-04-03,15,2024-04-18,0,0.0,0.0
904,MidMarket,Retail,South,Analytics,30443.0,Rep4,2,0.32,2024-04-03,22,2024-04-25,0,0.0,0.0
919,MidMarket,Retail,East,CRM,20981.0,Rep3,5,0.1,2024-04-03,34,2024-05-07,0,0.0,0.0
792,MidMarket,Manufacturing,West,Analytics,36271.0,Rep2,5,0.07,2024-04-03,17,2024-04-20,0,0.0,0.0
1495,MidMarket,Manufacturing,South,Analytics,31684.0,Rep4,6,0.1,2024-04-03,59,2024-06-01,0,0.0,0.0
164,MidMarket,Retail,South,CRM,25916.0,Rep2,5,0.57,2024-04-03,34,2024-05-07,0,0.0,0.0
331,SMB,Technology,East,Analytics,27794.0,Rep2,2,0.22,2024-04-03,46,2024-05-19,0,0.0,0.0
1265,SMB,Retail,West,ERP,29520.0,Rep4,4,0.67,2024-04-03,40,2024-05-13,1,0.17,5018.4
1579,MidMarket,Finance,East,Analytics,13127.0,Rep2,1,0.28,2024-04-03,14,2024-04-17,0,0.0,0.0
1460,MidMarket,Healthcare,North,ERP,31463.0,Rep3,8,0.34,2024-04-03,33,2024-05-06,1,0.23,7236.49
1057,MidMarket,Retail,North,Analytics,32199.0,Rep4,5,0.3,2024-04-04,55,2024-05-29,0,0.0,0.0
865,SMB,Finance,West,ERP,20954.0,Rep1,4,0.11,2024-04-04,29,2024-05-03,0,0.0,0.0
1396,Enterprise,Manufacturing,East,CRM,30969.0,Rep4,4,0.22,2024-04-04,19,2024-04-23,0,0.0,0.0
1571,MidMarket,Healthcare,West,CRM,24778.0,Rep4,3,0.3,2024-04-04,51,2024-05-25,1,0.24,5946.72
1423,SMB,Healthcare,West,CRM,22830.0,Rep3,3,0.03,2024-04-04,49,2024-05-23,0,0.0,0.0
938,Enterprise,Technology,North,Analytics,26615.0,Rep4,4,0.38,2024-04-04,51,2024-05-25,0,0.0,0.0
188,MidMarket,Finance,North,Analytics,32755.0,Rep1,3,0.57,2024-04-04,55,2024-05-29,1,0.44,14412.2
1320,SMB,Finance,South,Analytics,23318.0,Rep1,3,0.3,2024-04-04,26,2024-04-30,0,0.0,0.0
1009,SMB,Technology,South,CRM,6977.0,Rep3,4,0.24,2024-04-04,26,2024-04-30,1,0.32,2232.64
1772,MidMarket,Technology,South,Analytics,28500.0,Rep2,4,0.31,2024-04-04,14,2024-04-18,0,0.0,0.0
965,SMB,Technology,North,Analytics,18718.0,Rep1,2,0.35,2024-04-05,19,2024-04-24,1,0.3,5615.4
1108,MidMarket,Retail,South,CRM,27765.0,Rep3,2,0.24,2024-04-05,29,2024-05-04,0,0.0,0.0
1318,MidMarket,Technology,South,ERP,11717.0,Rep1,8,0.26,2024-04-05,33,2024-05-08,1,0.27,3163.59
349,SMB,Finance,South,Analytics,28817.0,Rep2,2,0.41,2024-04-05,44,2024-05-19,0,0.0,0.0
323,MidMarket,Technology,West,ERP,31241.0,Rep1,3,0.4,2024-04-05,43,2024-05-18,0,0.0,0.0
469,SMB,Retail,South,ERP,25639.0,Rep1,2,0.71,2024-04-05,42,2024-05-17,1,0.17,4358.63
1125,MidMarket,Finance,West,ERP,21235.0,Rep2,8,0.07,2024-04-05,20,2024-04-25,0,0.0,0.0
1971,SMB,Finance,West,CRM,32315.0,Rep4,5,0.18,2024-04-05,10,2024-04-15,0,0.0,0.0
993,SMB,Technology,North,ERP,23104.0,Rep3,4,0.3,2024-04-05,25,2024-04-30,1,0.3,6931.2
223,SMB,Retail,West,Analytics,31931.0,Rep1,4,0.25,2024-04-06,36,2024-05-12,0,0.0,0.0
1542,SMB,Manufacturing,South,ERP,36795.0,Rep2,2,0.3,2024-04-06,52,2024-05-28,1,0.24,8830.8
1167,Enterprise,Manufacturing,West,ERP,24818.0,Rep2,3,0.06,2024-04-06,50,2024-05-26,1,0.25,6204.5
896,SMB,Healthcare,North,ERP,14280.0,Rep2,2,0.09,2024-04-06,57,2024-06-02,0,0.0,0.0
1730,MidMarket,Finance,South,CRM,12988.0,Rep3,7,0.36,2024-04-06,35,2024-05-11,0,0.0,0.0
898,Enterprise,Finance,North,Analytics,23884.0,Rep4,7,0.31,2024-04-06,20,2024-04-26,0,0.0,0.0
286,SMB,Retail,South,Analytics,26503.0,Rep1,8,0.39,2024-04-06,38,2024-05-14,0,0.0,0.0
773,SMB,Technology,East,CRM,18093.0,Rep1,2,0.16,2024-04-06,12,2024-04-18,0,0.0,0.0
1528,SMB,Manufacturing,West,Analytics,21082.0,Rep1,3,0.46,2024-04-07,38,2024-05-15,1,0.27,5692.14
36,Enterprise,Healthcare,West,ERP,27603.0,Rep3,6,0.37,2024-04-07,36,2024-05-13,0,0.0,0.0
112,SMB,Healthcare,South,ERP,21745.0,Rep2,2,0.05,2024-04-07,16,2024-04-23,0,0.0,0.0
348,SMB,Retail,South,ERP,29205.0,Rep3,4,0.15,2024-04-07,24,2024-05-01,0,0.0,0.0
144,SMB,Manufacturing,West,CRM,14146.0,Rep4,3,0.17,2024-04-07,14,2024-04-21,1,0.31,4385.26
417,SMB,Technology,West,Analytics,24504.0,Rep3,3,0.19,2024-04-07,20,2024-04-27,1,0.41,10046.64
1168,MidMarket,Retail,East,CRM,24430.0,Rep2,1,0.43,2024-04-07,22,2024-04-29,0,0.0,0.0
269,SMB,Healthcare,South,CRM,24421.0,Rep3,5,0.44,2024-04-07,36,2024-05-13,1,0.31,7570.51
1753,SMB,Manufacturing,East,ERP,24687.0,Rep3,3,0.39,2024-04-07,13,2024-04-20,0,0.0,0.0
1284,SMB,Finance,North,Analytics,26855.0,Rep1,5,0.19,2024-04-07,26,2024-05-03,0,0.0,0.0
528,SMB,Manufacturing,North,CRM,37967.0,Rep4,2,0.07,2024-04-08,41,2024-05-19,0,0.0,0.0
431,SMB,Technology,West,CRM,20631.0,Rep1,4,0.22,2024-04-08,10,2024-04-18,1,0.2,4126.2
1966,MidMarket,Manufacturing,West,ERP,6584.0,Rep1,3,0.42,2024-04-08,32,2024-05-10,0,0.0,0.0
219,MidMarket,Technology,South,ERP,23223.0,Rep2,2,0.14,2024-04-08,29,2024-05-07,0,0.0,0.0
1932,MidMarket,Technology,South,CRM,43857.0,Rep3,3,0.23,2024-04-08,16,2024-04-24,0,0.0,0.0
1967,SMB,Finance,East,Analytics,31000.0,Rep2,6,0.26,2024-04-08,20,2024-04-28,0,0.0,0.0
698,MidMarket,Technology,North,Analytics,16366.0,Rep1,2,0.49,2024-04-08,56,2024-06-03,1,0.26,4255.16
813,SMB,Retail,East,CRM,26082.0,Rep4,6,0.11,2024-04-08,53,2024-05-31,0,0.0,0.0
1120,SMB,Finance,North,CRM,23267.0,Rep1,3,0.34,2024-04-08,22,2024-04-30,0,0.0,0.0
538,SMB,Manufacturing,West,ERP,25674.0,Rep4,4,0.38,2024-04-08,24,2024-05-02,0,0.0,0.0
765,SMB,Finance,East,ERP,19367.0,Rep2,6,0.4,2024-04-08,47,2024-05-25,0,0.0,0.0
1942,SMB,Finance,West,ERP,34930.0,Rep1,4,0.3,2024-04-08,13,2024-04-21,1,0.22,7684.6
1076,SMB,Manufacturing,West,CRM,40117.0,Rep1,2,0.12,2024-04-08,36,2024-05-14,0,0.0,0.0
618,SMB,Technology,South,CRM,38070.0,Rep3,4,0.5,2024-04-09,50,2024-05-29,1,0.3,11421.0
822,SMB,Manufacturing,East,CRM,25336.0,Rep3,8,0.33,2024-04-09,15,2024-04-24,0,0.0,0.0
1003,Enterprise,Technology,North,ERP,33753.0,Rep1,5,0.43,2024-04-09,43,2024-05-22,0,0.0,0.0
1335,Enterprise,Finance,West,CRM,31115.0,Rep2,4,0.47,2024-04-09,30,2024-05-09,0,0.0,0.0
812,Enterprise,Retail,West,Analytics,22788.0,Rep1,3,0.11,2024-04-09,21,2024-04-30,0,0.0,0.0
220,Enterprise,Retail,East,Analytics,22003.0,Rep1,6,0.06,2024-04-09,39,2024-05-18,1,0.3,6600.9
38,SMB,Manufacturing,West,Analytics,15893.0,Rep1,7,0.22,2024-04-09,34,2024-05-13,0,0.0,0.0
1904,SMB,Retail,West,CRM,35405.0,Rep4,3,0.32,2024-04-09,43,2024-05-22,1,0.31,10975.55
1970,SMB,Retail,West,Analytics,21805.0,Rep4,6,0.36,2024-04-10,23,2024-05-03,1,0.37,8067.85
1021,MidMarket,Healthcare,East,Analytics,26199.0,Rep4,2,0.21,2024-04-10,53,2024-06-02,1,0.3,7859.7
1384,SMB,Manufacturing,South,Analytics,30737.0,Rep1,2,0.03,2024-04-10,51,2024-05-31,0,0.0,0.0
445,Enterprise,Healthcare,North,ERP,36241.0,Rep3,3,0.28,2024-04-11,50,2024-05-31,0,0.0,0.0
1455,SMB,Healthcare,East,CRM,20232.0,Rep2,4,0.2,2024-04-11,38,2024-05-19,0,0.0,0.0
495,SMB,Finance,South,Analytics,22284.0,Rep4,5,0.44,2024-04-11,35,2024-05-16,0,0.0,0.0
1484,SMB,Technology,West,ERP,16695.0,Rep2,5,0.16,2024-04-11,28,2024-05-09,0,0.0,0.0
1326,SMB,Finance,South,CRM,40048.0,Rep4,3,0.14,2024-04-11,49,2024-05-30,0,0.0,0.0
977,MidMarket,Retail,South,ERP,26045.0,Rep2,3,0.31,2024-04-11,27,2024-05-08,0,0.0,0.0
1920,SMB,Manufacturing,West,ERP,6540.0,Rep1,6,0.03,2024-04-11,54,2024-06-04,1,0.25,1635.0
1915,SMB,Manufacturing,North,Analytics,30091.0,Rep4,2,0.3,2024-04-11,12,2024-04-23,0,0.0,0.0
1813,SMB,Healthcare,West,CRM,30057.0,Rep2,4,0.57,2024-04-11,11,2024-04-22,0,0.0,0.0
1577,SMB,Finance,East,CRM,23781.0,Rep1,2,0.43,2024-04-11,21,2024-05-02,0,0.0,0.0
30,SMB,Retail,South,Analytics,24551.0,Rep2,4,0.05,2024-04-12,43,2024-05-25,0,0.0,0.0
57,SMB,Manufacturing,West,ERP,25978.0,Rep2,6,0.76,2024-04-12,39,2024-05-21,0,0.0,0.0
771,SMB,Retail,East,Analytics,21054.0,Rep1,1,0.43,2024-04-12,16,2024-04-28,1,0.28,5895.12
950,MidMarket,Retail,South,Analytics,23571.0,Rep3,4,0.32,2024-04-12,48,2024-05-30,0,0.0,0.0
1298,SMB,Retail,South,CRM,17624.0,Rep1,4,0.12,2024-04-12,45,2024-05-27,0,0.0,0.0
572,MidMarket,Finance,North,CRM,23533.0,Rep1,5,0.25,2024-04-12,37,2024-05-19,1,0.21,4941.93
1146,Enterprise,Healthcare,North,CRM,24011.0,Rep1,11,0.14,2024-04-12,37,2024-05-19,0,0.0,0.0
259,MidMarket,Healthcare,West,CRM,3691.0,Rep1,3,0.18,2024-04-12,42,2024-05-24,1,0.22,812.02
280,MidMarket,Retail,South,CRM,40925.0,Rep4,4,0.01,2024-04-12,28,2024-05-10,0,0.0,0.0
292,SMB,Technology,South,ERP,25583.0,Rep1,3,0.27,2024-04-12,37,2024-05-19,0,0.0,0.0
1574,Enterprise,Technology,West,Analytics,27178.0,Rep3,6,0.24,2024-04-12,39,2024-05-21,0,0.0,0.0
392,SMB,Manufacturing,East,Analytics,25166.0,Rep2,6,0.63,2024-04-12,17,2024-04-29,1,0.43,10821.38
